negative_top1,neutral_top1,positive_top1,negative_top2,neutral_top2,positive_top2,negative_top3,neutral_top3,positive_top3,negative_top4,neutral_top4,positive_top4,negative_top5,neutral_top5,positive_top5,negative_top6,neutral_top6,positive_top6,negative_top7,neutral_top7,positive_top7,negative_top8,neutral_top8,positive_top8,negative_top9,neutral_top9,positive_top9,negative_top10,neutral_top10,positive_top10,negative_top11,neutral_top11,positive_top11,negative_top12,neutral_top12,positive_top12,negative_top13,neutral_top13,positive_top13,negative_top14,neutral_top14,positive_top14,negative_top15,neutral_top15,positive_top15,negative_top16,neutral_top16,positive_top16,negative_top17,neutral_top17,positive_top17,negative_top18,neutral_top18,positive_top18,negative_top19,neutral_top19,positive_top19,negative_top20,neutral_top20,positive_top20,negative_top21,neutral_top21,positive_top21,negative_top22,neutral_top22,positive_top22,negative_top23,neutral_top23,positive_top23,negative_top24,neutral_top24,positive_top24,negative_top25,neutral_top25,positive_top25
0.90728146,0.087600164,0.0051184073,0.3524019,0.62684494,0.020753104,0.5721653,0.4194063,0.008428371,0.9364009,0.061684784,0.0019143326,0.15383951,0.8338827,0.012277777,0.25526142,0.72501576,0.019722816,0.60328346,0.38879162,0.007924871,0.71370524,0.2810171,0.0052776625,0.7981647,0.19539298,0.0064422814,0.0026164125,0.24808903,0.7492946,0.8604275,0.13337132,0.006201157,0.9247066,0.07248853,0.0028049361,0.0121935345,0.59747016,0.3903363,0.60880685,0.38143092,0.009762224,0.881601,0.11033309,0.008065944,0.8907109,0.105215624,0.0040735244,0.66601413,0.32740325,0.0065826797,0.4003289,0.5832541,0.016417049,0.87537295,0.121702105,0.002924918,0.024886878,0.8559595,0.11915377,0.79705524,0.19573055,0.0072141765,0.486285,0.49798653,0.015728429,0.44727993,0.5204403,0.03227984,0.11015923,0.8613254,0.028515467,0.23451485,0.7528175,0.012667683
0.24094246,0.7187988,0.040258754,0.8240661,0.16977665,0.0061572776,0.4101978,0.56706876,0.022733418,0.58193976,0.40637586,0.011684426,0.67002547,0.31891796,0.011056506,0.39214295,0.5906822,0.017174793,0.5367065,0.45184833,0.011445218,0.5068646,0.47198793,0.021147434,0.03511674,0.87929565,0.08558756,0.0041364543,0.48019096,0.51567256,0.8069518,0.18735807,0.0056900657,0.6250981,0.35806948,0.01683238,0.9071585,0.089936525,0.0029050533,0.5446683,0.44567645,0.00965519,0.077649385,0.89597565,0.026375053,0.8652299,0.13023145,0.00453863,0.15752617,0.815127,0.027346838,0.88561106,0.106933534,0.0074554873,0.29510283,0.6694405,0.035456605,0.10904475,0.8617786,0.02917658,0.6164397,0.37675464,0.0068055876,0.5111125,0.4762938,0.012593661,0.9315649,0.06526635,0.00316871,0.09619986,0.8045068,0.09929338,0.35112885,0.59177583,0.057095222
0.21211697,0.7573223,0.030560682,0.19733168,0.61803705,0.18463133,0.025627904,0.60333484,0.37103721,0.37516364,0.5844705,0.04036591,0.043131173,0.7799096,0.17695922,0.8165769,0.17819102,0.005232006,0.8231873,0.17094886,0.0058638137,0.8303436,0.16396245,0.0056939404,0.49272972,0.48336652,0.023903774,0.7047265,0.27992937,0.01534407,0.57835364,0.41211548,0.009530916,0.53273714,0.45834333,0.008919554,0.16506384,0.8047903,0.030145781,0.5420656,0.45004597,0.00788841,0.38218585,0.6052079,0.0126062445,0.11833533,0.7818511,0.09981353,0.049201474,0.91301614,0.037782386,0.93750834,0.05955724,0.002934449,0.6124287,0.37700647,0.010564809,0.72451204,0.27030742,0.00518058,0.1996573,0.74032634,0.06001638,0.41539514,0.5739702,0.010634616,0.58362645,0.39822805,0.018145494,0.20113932,0.77598786,0.022872854,0.20502412,0.74408734,0.05088846
0.7557836,0.23507044,0.009145945,0.6865246,0.30548984,0.0079855565,0.8603509,0.1352541,0.004395007,0.044840377,0.89081895,0.064340614,0.0075016967,0.36544943,0.62704885,0.058307797,0.8888504,0.052841876,0.12548125,0.8417669,0.03275189,0.012259441,0.5738273,0.41391322,0.13936982,0.8368102,0.023819987,0.18462032,0.7936849,0.021694785,0.74139416,0.2511909,0.007414882,0.6379249,0.34299037,0.019084737,0.37807113,0.60732067,0.014608127,0.50107557,0.48844257,0.01048192,0.5987837,0.394109,0.007107281,0.6328118,0.3580816,0.009106621,0.32763618,0.650689,0.021674832,0.073888905,0.7327071,0.19340403,0.50719255,0.48048696,0.012320542,0.3879591,0.59849405,0.0135468,0.71481204,0.2807415,0.0044464436,0.89343274,0.10246275,0.0041044727,0.46226647,0.5237744,0.013959156,0.1400352,0.8348619,0.025102828,0.8766864,0.12011421,0.0031992907
0.6209643,0.37071094,0.008324744,0.71079624,0.2723387,0.01686514,0.005785712,0.714558,0.27965623,0.4175836,0.571816,0.010600376,0.9662302,0.032214716,0.0015550947,0.17906886,0.79127234,0.02965878,0.5813563,0.41127083,0.007372907,0.28986344,0.6745754,0.03556115,0.7445492,0.24695164,0.008499215,0.5327714,0.4555353,0.011693265,0.4919163,0.49854162,0.009542062,0.7221791,0.2681463,0.009674626,0.5185577,0.46724975,0.014192569,0.11033955,0.858583,0.031077513,0.8633532,0.13360971,0.003037098,0.11897651,0.8358033,0.045220144,0.8415056,0.15569994,0.002794449,0.30223152,0.68413484,0.013633681,0.026770033,0.88646156,0.086768456,0.29077065,0.6979054,0.011323932,0.4428226,0.5131749,0.044002444,0.5160157,0.43675935,0.047224905,0.37115127,0.614689,0.0141596645,0.041018784,0.911517,0.04746427,0.24253638,0.7350121,0.022451466
0.59112513,0.400453,0.008421885,0.14782676,0.8026957,0.04947759,0.23444553,0.42371878,0.34183568,0.21588188,0.73146814,0.052650005,0.4896055,0.502753,0.007641502,0.54869044,0.42868182,0.022627804,0.512046,0.45115632,0.03679769,0.49140745,0.49346542,0.015127166,0.5477844,0.4409842,0.011231409,0.3028319,0.6727745,0.024393644,0.75275326,0.23831643,0.0089302575,0.011907168,0.869163,0.118929915,0.4956116,0.48957223,0.014816181,0.31873918,0.6556449,0.02561588,0.05040125,0.8536762,0.095922574,0.18330479,0.7951543,0.021541022,0.5375894,0.45447254,0.007938118,0.9281053,0.06595118,0.0059435507,0.049512163,0.89446694,0.056020796,0.70583546,0.27624792,0.017916676,0.8643532,0.1319427,0.0037041593,0.46482578,0.5139345,0.021239655,0.6926658,0.2940619,0.013272355,0.7027427,0.28246424,0.01479306,0.2265976,0.7276808,0.045721605
0.28728026,0.6453221,0.06739764,0.14898242,0.8199429,0.031074625,0.053588554,0.90204763,0.044363767,0.49392104,0.48121953,0.024859428,0.21978045,0.75986296,0.020356592,0.22950019,0.73336977,0.037130058,0.8195313,0.17467679,0.005791907,0.22047742,0.76100874,0.018513845,0.67821,0.30459684,0.017193185,0.8118666,0.18447413,0.0036593587,0.023211444,0.7141434,0.2626452,0.9285907,0.06882649,0.0025827265,0.7586744,0.2364974,0.0048281658,0.7133229,0.26772484,0.01895231,0.64630014,0.3293528,0.024347084,0.3048045,0.67635745,0.01883806,0.7502805,0.24284689,0.0068726274,0.44616714,0.52839357,0.025439275,0.07645515,0.8861177,0.03742712,0.398428,0.5877858,0.013786243,0.058121845,0.82235694,0.11952125,0.45981786,0.5315905,0.008591644,0.077236265,0.8606848,0.06207894,0.75729996,0.23918204,0.0035180422,0.12123908,0.7645364,0.11422458
0.12849553,0.8162276,0.05527687,0.41927806,0.5280672,0.05265479,0.7828969,0.21134211,0.0057609775,0.67629987,0.30564427,0.018055873,0.7961223,0.19644342,0.007434194,0.8703299,0.12634392,0.0033262,0.9605632,0.03675286,0.0026839725,0.91650087,0.08069116,0.0028080144,0.3815854,0.5984547,0.01995986,0.017212156,0.5698924,0.41289544,0.26164338,0.7090091,0.029347412,0.1732643,0.79587096,0.030864712,0.04986566,0.8857314,0.06440292,0.4214467,0.5645392,0.014014135,0.10486512,0.83831036,0.056824464,0.655758,0.331,0.013242048,0.8663525,0.13054344,0.0031040336,0.46194142,0.52013886,0.017919676,0.08623992,0.83983356,0.073926516,0.82338744,0.16665408,0.009958491,0.11296772,0.84878874,0.038243562,0.0829083,0.72805077,0.18904102,0.7653006,0.23055883,0.0041405875,0.5557014,0.4225258,0.021772778,0.50626236,0.48293704,0.010800597
0.18459219,0.78552455,0.029883254,0.41368926,0.56249297,0.023817802,0.4661845,0.51976025,0.014055232,0.7250611,0.26300168,0.011937103,0.6849499,0.29715866,0.017891431,0.21816403,0.7593978,0.02243821,0.5844576,0.39955613,0.015986266,0.9190433,0.07804757,0.0029091586,0.22583866,0.716318,0.057843383,0.2129534,0.7495771,0.037469525,0.87733686,0.11694573,0.0057174037,0.10463411,0.84971887,0.04564701,0.92385906,0.07370817,0.0024327622,0.876156,0.12037854,0.003465487,0.37818402,0.60139126,0.020424765,0.24537201,0.7385358,0.016092153,0.8721838,0.12497985,0.0028363578,0.010209516,0.20448217,0.78530836,0.43002254,0.55891675,0.011060722,0.6589161,0.32800874,0.013075091,0.030658735,0.8178696,0.15147164,0.4231318,0.5615291,0.015339145,0.11840218,0.8202641,0.061333638,0.5055421,0.46505663,0.029401261,0.0090935575,0.7137037,0.27720279
0.87680984,0.10207809,0.02111204,0.64788336,0.31997362,0.03214301,0.5892266,0.39571947,0.01505391,0.77916,0.21416214,0.00667784,0.88755894,0.10958594,0.0028551398,0.07445795,0.8604117,0.06513038,0.81378627,0.17942841,0.006785336,0.050508734,0.71625525,0.23323599,0.70837665,0.2864998,0.005123514,0.46683887,0.48309776,0.050063383,0.053638436,0.8471233,0.099238195,0.052826777,0.89730525,0.049868003,0.08020963,0.4790901,0.44070026,0.6430091,0.34981763,0.0071733287,0.8696953,0.12782395,0.002480781,0.8717186,0.12392098,0.0043604593,0.52653986,0.4646174,0.008842724,0.79118764,0.20494132,0.003871047,0.37241608,0.6125851,0.01499875,0.45900714,0.52926624,0.011726658,0.9653103,0.031989716,0.0026999374,0.7479401,0.24573603,0.006323876,0.47062308,0.5058343,0.02354263,0.10742925,0.81258756,0.07998322,0.0046722856,0.7864331,0.20889455
0.8857556,0.11119627,0.0030480796,0.14477158,0.8105743,0.044654135,0.2826215,0.6604402,0.056938317,0.6690632,0.32098943,0.009947368,0.6325827,0.35685638,0.010560933,0.5982363,0.39251524,0.00924841,0.5038836,0.47066066,0.025455717,0.33660877,0.63308066,0.030310547,0.6558158,0.3323867,0.01179752,0.08069246,0.82833827,0.09096926,0.6215556,0.36799178,0.010452604,0.027994903,0.8953334,0.07667177,0.78224975,0.2077911,0.009959142,0.06159519,0.61793107,0.32047376,0.10125211,0.68040913,0.21833876,0.013652852,0.7590407,0.22730641,0.07376544,0.82932013,0.09691436,0.16906166,0.63019294,0.20074536,0.68159044,0.31273285,0.005676711,0.03791151,0.857257,0.10483138,0.66216594,0.32547414,0.012359902,0.1323871,0.8323333,0.03527966,0.06992628,0.85608375,0.07398997,0.75785893,0.2234557,0.018685361,0.020264085,0.37966123,0.60007477
0.68470144,0.30800453,0.0072940704,0.27609372,0.70234054,0.02156569,0.49821,0.48525137,0.016538683,0.59157294,0.3866163,0.021810789,0.9044884,0.09130865,0.0042029093,0.26908508,0.6432521,0.08766284,0.3312421,0.64252067,0.026237188,0.84114,0.15029477,0.008565258,0.53842044,0.45084393,0.0107356105,0.32568437,0.65711975,0.017195903,0.45235112,0.48763657,0.060012233,0.028232109,0.83985037,0.13191758,0.46494427,0.52183133,0.013224366,0.8415867,0.15442349,0.003989797,0.012642894,0.5422413,0.44511586,0.24098033,0.74017256,0.018847082,0.5774092,0.40114418,0.021446602,0.01023029,0.9267053,0.063064426,0.015004786,0.92648023,0.058515005,0.8876715,0.10960359,0.002724917,0.7026866,0.28374258,0.013570775,0.72538155,0.26244953,0.0121688815,0.89167583,0.102829255,0.005494859,0.76962465,0.20685203,0.023523364,0.38323072,0.58083314,0.035936225
0.1778205,0.62823975,0.19393979,0.26970217,0.68516815,0.04512972,0.5087126,0.4780851,0.013202332,0.8325866,0.16135634,0.0060570748,0.6881801,0.29859468,0.013225272,0.43406183,0.5267721,0.03916605,0.12316068,0.83094126,0.045898058,0.60946417,0.3395351,0.05100069,0.42273754,0.55512583,0.022136621,0.5807757,0.38913387,0.030090464,0.05608145,0.92303747,0.020881038,0.12136532,0.83418703,0.044447627,0.4493131,0.5295462,0.021140657,0.72843784,0.2625074,0.009054724,0.2539829,0.71429753,0.031719532,0.73349774,0.25785467,0.00864758,0.4651069,0.48582602,0.049067024,0.034490246,0.664819,0.30069077,0.21738891,0.76435095,0.01826019,0.9269466,0.070772134,0.0022812954,0.059782702,0.87300134,0.06721591,0.5009744,0.47824106,0.02078452,0.24982198,0.70642024,0.04375784,0.8595847,0.1346255,0.005789798,0.2897359,0.68618894,0.024075167
0.58929926,0.38718817,0.023512512,0.6026393,0.3894839,0.007876758,0.07786061,0.89273626,0.029403178,0.1923613,0.78302294,0.024615727,0.5514584,0.43747002,0.011071572,0.68536246,0.31050792,0.004129574,0.23781358,0.71310097,0.04908543,0.96124804,0.036832653,0.0019193157,0.013332838,0.8932305,0.093436696,0.8867984,0.10978566,0.0034160083,0.79710203,0.19238116,0.010516731,0.34285495,0.62431896,0.03282607,0.64591265,0.34789371,0.006193627,0.288593,0.6933,0.018106988,0.4262393,0.54906505,0.02469562,0.18458606,0.77973855,0.035675377,0.48343047,0.50300246,0.01356704,0.8722095,0.12372454,0.00406591,0.18876338,0.7838552,0.027381433,0.7679888,0.21670255,0.015308701,0.09433886,0.83449614,0.071164995,0.25218976,0.67759216,0.07021806,0.3919055,0.59003085,0.0180637,0.65862554,0.3248179,0.016556509,0.58520925,0.40426454,0.010526265
0.590591,0.39803997,0.01136907,0.009109936,0.6578674,0.3330226,0.79809856,0.1959341,0.005967309,0.6397213,0.35413438,0.0061443993,0.056755062,0.8564483,0.086796574,0.6932575,0.2877322,0.019010229,0.0376742,0.9210086,0.041317236,0.031258587,0.8926199,0.07612152,0.6511629,0.3434853,0.00535175,0.6097676,0.38102603,0.009206294,0.62886095,0.3603916,0.010747477,0.36440066,0.6189576,0.016641725,0.85700876,0.1374233,0.0055679735,0.15740447,0.71655786,0.12603775,0.86842144,0.12721603,0.004362545,0.8125328,0.18282925,0.0046379273,0.28753176,0.68016285,0.03230539,0.6858122,0.30750853,0.0066792737,0.36874658,0.60387695,0.027376536,0.46447065,0.50251895,0.033010397,0.91880816,0.07860179,0.0025900532,0.52528924,0.4677101,0.007000621,0.43823197,0.54434156,0.017426452,0.8107803,0.18202648,0.00719313,0.27902102,0.537402,0.18357699
0.6706926,0.31950316,0.009804237,0.69322073,0.30066416,0.0061150584,0.87160283,0.12512133,0.003275897,0.19243337,0.779916,0.027650606,0.8329672,0.16289695,0.0041358233,0.06441278,0.8356636,0.099923596,0.9361267,0.06011455,0.0037586887,0.05741714,0.9096002,0.032982707,0.4142319,0.5458265,0.0399416,0.520535,0.45595136,0.023513613,0.38839567,0.58277756,0.028826809,0.65626526,0.33072588,0.01300888,0.854391,0.13997906,0.0056299395,0.86487603,0.13071422,0.0044097397,0.5549977,0.4132589,0.03174341,0.49882266,0.4910621,0.010115228,0.05004596,0.7724155,0.17753859,0.4173201,0.5726477,0.010032132,0.39187866,0.5680271,0.040094234,0.2392588,0.7432216,0.017519608,0.4338028,0.55539477,0.0108023845,0.4767595,0.48648778,0.036752783,0.9258507,0.07185483,0.0022944566,0.2417337,0.7389995,0.019266779,0.32824257,0.6320715,0.039685983
0.6940925,0.28418934,0.021718087,0.5223891,0.4517937,0.02581718,0.61421937,0.36900827,0.016772334,0.06830781,0.8806577,0.051034547,0.7176742,0.2630376,0.01928821,0.7019398,0.28673077,0.01132943,0.87408704,0.122032635,0.0038803988,0.69450223,0.2956685,0.00982921,0.67902935,0.31503287,0.005937759,0.50936776,0.455345,0.035287224,0.8749879,0.12044083,0.0045712576,0.54561245,0.4349602,0.019427324,0.11750674,0.7687357,0.11375747,0.7430905,0.24476342,0.012146067,0.81142545,0.18077756,0.0077969893,0.36004844,0.6024036,0.03754797,0.40232906,0.5358463,0.061824664,0.0324313,0.4872333,0.48033538,0.20443685,0.77656513,0.01899796,0.91501635,0.08256406,0.0024195614,0.9025985,0.09418255,0.0032188573,0.07082595,0.90205884,0.027115176,0.36397144,0.6227159,0.0133127,0.0066753263,0.5295591,0.46376556,0.43728057,0.55226403,0.010455395
0.3489029,0.6323666,0.01873041,0.011389119,0.5627373,0.42587355,0.8924438,0.102267355,0.0052888957,0.50245214,0.48609158,0.011456282,0.2127411,0.719459,0.067799896,0.0010756176,0.01882012,0.9801043,0.9121568,0.0821002,0.0057429867,0.91866285,0.07800562,0.0033315483,0.40528217,0.56529045,0.029427402,0.7829756,0.21059063,0.0064338283,0.5850451,0.40603304,0.008921884,0.41638896,0.5506396,0.03297138,0.64454687,0.3342039,0.021249183,0.16591015,0.7070388,0.12705112,0.052635197,0.8753642,0.07200056,0.100053,0.82577467,0.07417237,0.16114584,0.79091835,0.047935765,0.17979063,0.7543462,0.06586317,0.008421736,0.4642925,0.52728575,0.5715775,0.41061828,0.017804211,0.257467,0.7083467,0.03418631,0.11089949,0.8399588,0.049141787,0.60985106,0.37734962,0.012799342,0.14850178,0.76703167,0.08446657,0.5378822,0.4341563,0.027961463
0.8355785,0.16137917,0.0030423768,0.72057277,0.2588113,0.020615907,0.043114696,0.86860543,0.08827986,0.6083965,0.3740591,0.0175444,0.6235298,0.34222224,0.03424793,0.021633139,0.52147996,0.45688686,0.015145284,0.862805,0.12204969,0.015551899,0.9404984,0.043949757,0.37415498,0.5958905,0.029954443,0.5330889,0.45434862,0.012562551,0.4532223,0.5306305,0.016147196,0.018630361,0.9155396,0.06582999,0.8802345,0.116067104,0.0036984845,0.60687184,0.38237154,0.010756583,0.35534057,0.47382987,0.1708296,0.6172856,0.3691481,0.013566302,0.42302155,0.5518588,0.025119679,0.87341845,0.12301136,0.0035701254,0.9281575,0.0691175,0.0027249162,0.9644375,0.033054836,0.002507577,0.16991703,0.79477316,0.03530979,0.6206809,0.3668305,0.012488663,0.70072275,0.290367,0.008910283,0.11150246,0.8418062,0.04669135,0.47206584,0.51482767,0.013106457
0.8873949,0.104182035,0.008423098,0.0057575447,0.23626196,0.75798047,0.39201158,0.5833715,0.024616972,0.039783664,0.9146827,0.045533724,0.652393,0.33403903,0.013567956,0.59607625,0.39382258,0.010101176,0.792096,0.20347904,0.0044249245,0.11829436,0.8406805,0.041025206,0.017396938,0.5859695,0.39663354,0.54161656,0.4412828,0.0171006,0.8238033,0.17135498,0.0048417235,0.061290167,0.90777016,0.030939596,0.0025746552,0.042096123,0.9553292,0.07519079,0.90794706,0.01686216,0.4819355,0.49819824,0.019866267,0.41274786,0.572374,0.01487821,0.006966062,0.8197916,0.17324229,0.20288026,0.76273924,0.034380466,0.13630782,0.828554,0.03513818,0.71909124,0.27454,0.0063687237,0.30868465,0.6433658,0.047949493,0.16401713,0.8183722,0.01761067,0.83788425,0.15759388,0.0045218095,0.57590127,0.4170926,0.0070061805,0.5423205,0.44991016,0.0077693523
0.047707886,0.910353,0.04193906,0.59809643,0.38025954,0.021644054,0.110289894,0.84618026,0.043529876,0.40028822,0.5697614,0.02995039,0.14455226,0.8075325,0.047915217,0.15001987,0.40604773,0.44393244,0.019682186,0.882832,0.09748582,0.57125837,0.42003366,0.008707979,0.19337662,0.7501272,0.056496166,0.16546853,0.7667298,0.06780167,0.03043587,0.69547844,0.27408573,0.6060788,0.37491092,0.019010294,0.24709865,0.7290575,0.023843776,0.16830303,0.788041,0.043656018,0.5776484,0.40713623,0.015215393,0.14117153,0.84054136,0.018287055,0.3794316,0.5988096,0.02175879,0.41472483,0.5751851,0.010090009,0.80408615,0.18745829,0.008455554,0.2581823,0.72253996,0.019277697,0.08957301,0.82026774,0.090159215,0.75858563,0.2317972,0.009617156,0.6729133,0.3159956,0.0110911,0.3323639,0.542826,0.124810055,0.08457415,0.87347966,0.041946158
0.07119271,0.8618773,0.06692994,0.36058107,0.60762787,0.031791076,0.1272846,0.85860324,0.014112133,0.042291228,0.62186474,0.335844,0.8856782,0.10989134,0.004430475,0.6207443,0.3682126,0.0110430755,0.031234179,0.83949286,0.12927297,0.9320027,0.06368685,0.0043103443,0.858309,0.13300142,0.00868955,0.6749815,0.3002947,0.024723796,0.6711206,0.32125583,0.0076235523,0.38537723,0.5966233,0.017999528,0.24901687,0.68168175,0.06930142,0.42609623,0.55995375,0.013950039,0.32922262,0.65451336,0.016264036,0.49338388,0.4962604,0.010355778,0.13936307,0.51499,0.3456469,0.039168168,0.8980415,0.06279037,0.84572315,0.15093847,0.0033383684,0.8217081,0.1731263,0.0051656286,0.017459426,0.8365488,0.14599171,0.3214727,0.63153315,0.046994127,0.46846217,0.5117982,0.019739652,0.89102376,0.10620323,0.0027730935,0.76686126,0.22600123,0.0071374625
0.22374728,0.73914456,0.03710812,0.011949129,0.1985515,0.78949934,0.9542709,0.043565676,0.002163444,0.4191299,0.48090503,0.099965066,0.2593255,0.61246586,0.1282086,0.017750585,0.8944779,0.08777144,0.7223789,0.27104798,0.0065730987,0.47706416,0.50663984,0.016295996,0.82583636,0.17048036,0.0036832662,0.08217721,0.87803227,0.03979053,0.8335472,0.16198517,0.0044676256,0.8644108,0.13328208,0.0023070602,0.19226798,0.7790445,0.028687555,0.07959068,0.84733665,0.07307271,0.2165723,0.77049345,0.012934261,0.25504032,0.7135474,0.031412296,0.6861355,0.30750847,0.0063560484,0.020848611,0.82069755,0.15845391,0.6940536,0.29817277,0.0077735838,0.57602376,0.41338286,0.0105933845,0.6198751,0.36948067,0.010644256,0.9523898,0.045363493,0.002246715,0.0067458367,0.7641484,0.22910573,0.07437295,0.9046243,0.021002771,0.83451235,0.15929732,0.0061903535
0.7122704,0.28055707,0.007172515,0.6926476,0.2947749,0.0125775505,0.22896837,0.66114694,0.10988473,0.05512995,0.4883465,0.4565235,0.81647515,0.17914432,0.0043805367,0.21006422,0.71123594,0.07869982,0.47245774,0.4723722,0.055170003,0.5363025,0.44999665,0.013700864,0.87935346,0.11739705,0.0032495658,0.031123746,0.9224552,0.046421085,0.29354718,0.6763453,0.030107485,0.049301367,0.82222056,0.12847814,0.8805681,0.114063986,0.005367997,0.6577761,0.33782542,0.0043984903,0.8066234,0.18596415,0.0074124397,0.5925794,0.3821544,0.025266165,0.91933256,0.0780609,0.0026065097,0.14042103,0.81859213,0.04098685,0.4107486,0.57967335,0.009578101,0.80485296,0.18779972,0.00734731,0.45056075,0.50621754,0.043221716,0.112095915,0.8455005,0.042403568,0.7529489,0.2366766,0.010374495,0.15901282,0.80472827,0.036258884,0.2087713,0.74842316,0.042805552
0.50817496,0.46493137,0.026893672,0.7337087,0.25675648,0.0095348535,0.0058322963,0.4884264,0.5057413,0.017972065,0.76017827,0.22184964,0.55312663,0.433727,0.01314635,0.10858101,0.82721853,0.06420047,0.7808186,0.20781554,0.011365942,0.10975715,0.83442956,0.055813346,0.41035315,0.5622421,0.02740475,0.772485,0.21744101,0.01007397,0.27058196,0.7094652,0.019952834,0.46036515,0.5215932,0.018041601,0.8981546,0.09436715,0.0074782283,0.32681403,0.6186844,0.054501556,0.6904564,0.27391398,0.035629563,0.13922606,0.4706712,0.39010274,0.7163028,0.27488747,0.008809716,0.8202687,0.1753527,0.004378677,0.8686698,0.1282258,0.0031043843,0.4993744,0.4746915,0.02593414,0.66120446,0.3268941,0.011901363,0.96189815,0.035799604,0.002302298,0.5020258,0.48595253,0.012021649,0.030144783,0.90453863,0.065316536,0.02721152,0.8619623,0.11082615
